City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
313,San Carlos,9.6612,-68.5827,77.79,67,97,3.51,VE,2022-02-10 01:46:29
314,Raudeberg,61.9875,5.1352,36.27,93,100,1.99,NO,2022-02-10 01:46:29
315,Litovko,49.2361,135.1742,3.4,91,78,3.78,RU,2022-02-10 01:46:30
316,Oksfjord,70.2396,22.3479,23.92,72,96,7.25,NO,2022-02-10 01:46:30
317,Bonfim,3.0833,-59.95,85.17,45,95,4.56,BR,2022-02-10 01:46:31
318,Zhangye,38.9342,100.4517,21.13,55,56,1.77,CN,2022-02-10 01:46:31
319,La Ronge,55.1001,-105.2842,10.65,85,100,4.61,CA,2022-02-10 01:46:32
320,San Quintin,30.4833,-115.95,61.48,49,0,3.96,MX,2022-02-10 01:44:43
321,Hami,42.8,93.45,26.29,39,100,6.93,CN,2022-02-10 01:46:33
322,Naze,28.3667,129.4833,59.92,79,97,13.96,JP,2022-02-10 01:46:33
323,Luganville,-15.5333,167.1667,85.93,66,100,5.03,VU,2022-02-10 01:47:34
324,Tarare,45.8976,4.4327,44.65,88,88,2.28,FR,2022-02-10 01:47:34
325,Chuy,-33.6971,-53.4616,65.37,77,0,8.5,UY,2022-02-10 01:47:35
326,Bilibino,68.0546,166.4372,-31.34,100,80,1.68,RU,2022-02-10 01:46:04
327,Anqiu,36.4342,119.1925,42.48,54,0,1.12,CN,2022-02-10 01:47:35
328,Boyabat,41.4689,34.7667,31.14,83,57,3.91,TR,2022-02-10 01:47:36
329,Tromso,69.6496,18.957,30.22,59,75,10.36,NO,2022-02-10 01:45:27
330,Gambo,4.6482,22.2633,68.63,34,100,4.21,CF,2022-02-10 01:47:37
331,Rawson,-43.3002,-65.1023,64.53,85,100,8.99,AR,2022-02-10 01:47:37
332,Wismar,53.9,11.4667,42.19,95,100,1.99,DE,2022-02-10 01:47:38
333,Luau,-10.7073,22.2247,62.71,95,98,1.52,AO,2022-02-10 01:47:38
334,Grand Gaube,-20.0064,57.6608,73.38,77,88,7.65,MU,2022-02-10 01:47:39
335,Ambilobe,-13.2,49.05,73.87,97,100,1.32,MG,2022-02-10 01:47:39
336,Broken Hill,-31.95,141.4333,74.91,41,9,19.57,AU,2022-02-10 01:47:39
337,Mancio Lima,-7.6142,-72.8958,70.86,99,98,2.1,BR,2022-02-10 01:47:40
338,Murdochville,48.9583,-65.5006,20.28,95,81,5.84,CA,2022-02-10 01:47:40
339,Nelson Bay,-32.7167,152.15,91.78,62,2,3.0,AU,2022-02-10 01:47:41
340,Zherdevka,51.8486,41.4606,11.91,100,96,5.39,RU,2022-02-10 01:47:42
341,Cuiluan,47.72,128.648,13.39,87,100,1.92,CN,2022-02-10 01:47:42
342,Aegviidu,59.2858,25.6142,35.17,85,46,10.49,EE,2022-02-10 01:47:43
343,Hasaki,35.7333,140.8333,41.4,81,100,15.86,JP,2022-02-10 01:47:43
344,Novospasskoye,53.1468,47.7514,25.07,96,100,10.11,RU,2022-02-10 01:47:44
345,Marfino,55.7028,37.3822,31.95,81,100,6.71,RU,2022-02-10 01:47:44
346,Hongjiang,27.11,109.9956,40.01,93,100,2.44,CN,2022-02-10 01:47:45
347,Lata,40.1629,-8.3327,47.05,69,64,3.44,PT,2022-02-10 01:47:45
348,Baker City,44.7749,-117.8344,45.64,80,0,3.44,US,2022-02-10 01:47:46
349,Tazovskiy,67.4667,78.7,-2.87,97,46,10.25,RU,2022-02-10 01:47:47
350,Esso,55.9333,158.7,13.93,88,18,1.77,RU,2022-02-10 01:47:47
351,Muisne,0.6,-80.0333,76.41,85,93,3.49,EC,2022-02-10 01:47:48
352,Rabo De Peixe,37.8,-25.5833,57.27,89,20,11.5,PT,2022-02-10 01:47:49
353,Greytown,-29.0642,30.5928,58.89,96,16,1.23,ZA,2022-02-10 01:47:49
354,Iqaluit,63.7506,-68.5145,-25.31,67,40,6.91,CA,2022-02-10 01:47:50
355,Columbus,39.9612,-82.9988,43.32,75,100,9.22,US,2022-02-10 01:47:50
356,Buala,-8.145,159.5921,83.23,80,89,10.45,SB,2022-02-10 01:47:51
357,Souillac,-20.5167,57.5167,73.36,78,61,3.8,MU,2022-02-10 01:47:52
358,Lieksa,63.3167,30.0167,29.07,98,100,7.78,FI,2022-02-10 01:47:52
359,Mumford,5.2618,-0.759,78.13,89,35,6.17,GH,2022-02-10 01:47:53
360,Makakilo City,21.3469,-158.0858,79.12,59,75,17.27,US,2022-02-10 01:46:40
361,Kalangala,-0.3089,32.225,67.35,61,52,5.44,UG,2022-02-10 01:47:54
362,Bereda,43.2686,-7.5406,47.91,97,44,2.15,ES,2022-02-10 01:47:54
363,Tripoli,32.8752,13.1875,53.58,59,0,4.83,LY,2022-02-10 01:47:55
364,Tazmalt,36.3868,4.3989,46.2,69,0,5.37,DZ,2022-02-10 01:47:55
365,Santiago,-33.4569,-70.6483,73.85,49,0,14.97,CL,2022-02-10 01:47:57
366,Manggar,-2.8833,108.2667,78.89,84,100,11.88,ID,2022-02-10 01:46:16
367,Ust-Koksa,50.2696,85.6108,-4.36,97,99,0.87,RU,2022-02-10 01:48:58
368,Grindavik,63.8424,-22.4338,23.47,68,0,5.75,IS,2022-02-10 01:48:12
369,Cidreira,-30.1811,-50.2056,72.28,70,98,14.27,BR,2022-02-10 01:46:54
370,Olafsvik,64.8945,-23.7142,26.6,58,46,9.51,IS,2022-02-10 01:45:32
371,Kupang,-10.1667,123.5833,82.33,80,93,5.57,ID,2022-02-10 01:46:27
372,Oni,42.5794,43.4425,38.17,99,100,4.21,GE,2022-02-10 01:49:00
373,Rovenki,48.0833,39.3776,28.76,94,100,8.05,UA,2022-02-10 01:49:02
374,Ranong,9.9658,98.6348,78.73,75,64,3.8,TH,2022-02-10 01:49:02
375,Bubaque,11.2833,-15.8333,77.4,71,4,4.29,GW,2022-02-10 01:49:03
376,Carutapera,-1.195,-46.02,75.54,92,100,5.37,BR,2022-02-10 01:49:04
377,Ndele,8.4109,20.6473,68.47,18,19,5.01,CF,2022-02-10 01:49:04
378,Torrington,41.8007,-73.1212,34.57,79,100,3.58,US,2022-02-10 01:46:04
379,Ixtapa,20.7,-105.2,64.4,71,1,2.17,MX,2022-02-10 01:49:05
380,Sung Noen,14.8992,101.8207,87.3,100,3,8.81,TH,2022-02-10 01:49:06
381,Kula,38.5473,28.6498,27.93,86,10,4.12,TR,2022-02-10 01:49:06
382,Kenai,60.5544,-151.2583,15.85,73,20,35.68,US,2022-02-10 01:48:49
383,Leningradskiy,69.3833,178.4167,-28.79,97,83,6.26,RU,2022-02-10 01:49:08
384,Puerto Maldonado,-12.6,-69.1833,74.57,91,98,2.3,PE,2022-02-10 01:49:08
385,Axim,4.8699,-2.2405,77.13,91,59,4.68,GH,2022-02-10 01:49:09
386,At-Bashi,41.1702,75.8106,1.87,87,99,0.94,KG,2022-02-10 01:49:09
387,Hovd,48.0056,91.6419,-7.69,93,99,2.91,MN,2022-02-10 01:49:10
388,Warrington,53.3925,-2.5802,42.91,81,100,12.66,GB,2022-02-10 01:44:31
389,Firovo,57.4814,33.7021,28.89,97,100,10.0,RU,2022-02-10 01:49:10
390,Moscow,55.7522,37.6156,32.23,84,100,7.18,RU,2022-02-10 01:48:03
391,Mossendjo,-2.9506,12.7261,69.62,99,85,3.44,CG,2022-02-10 01:49:12
392,Victoria,22.2855,114.1577,65.95,84,97,3.0,HK,2022-02-10 01:45:55
393,Klaksvik,62.2266,-6.589,32.92,61,100,20.42,FO,2022-02-10 01:49:12
394,Bud,39.447,-86.1758,40.42,82,97,11.07,US,2022-02-10 01:49:13
395,Teeli,51.0333,90.2333,-8.52,94,100,2.13,RU,2022-02-10 01:49:14
396,Yellowknife,62.456,-114.3525,-6.59,87,100,17.27,CA,2022-02-10 01:45:34
397,Nigde,37.8333,34.75,24.4,97,100,4.5,TR,2022-02-10 01:49:15
398,Dingle,10.9995,122.6711,82.83,65,12,16.35,PH,2022-02-10 01:49:15
399,Hesla,24.0667,85.8833,65.17,67,89,2.68,IN,2022-02-10 01:49:16
400,Castrovillari,39.8203,16.2123,37.29,57,0,5.35,IT,2022-02-10 01:49:16
401,Maridi,4.9158,29.4742,70.74,32,49,2.13,SS,2022-02-10 01:49:17
402,Farah,32.5,62.5,42.93,37,0,2.24,AF,2022-02-10 01:49:17
403,Carroll,39.5501,-77.0164,45.93,58,0,8.05,US,2022-02-10 01:49:18
404,Flin Flon,54.7682,-101.865,5.43,96,100,4.14,CA,2022-02-10 01:46:30
405,Flinders,-34.5833,150.8552,90.81,56,35,4.0,AU,2022-02-10 01:49:19
406,High Prairie,55.4334,-116.4858,47.5,76,100,20.56,CA,2022-02-10 01:49:20
407,Ende,-8.8432,121.6623,83.91,76,100,2.28,ID,2022-02-10 01:49:20
408,Maniitsoq,65.4167,-52.9,15.91,94,100,9.06,GL,2022-02-10 01:49:21
409,Innisfail,-17.5333,146.0333,83.77,61,34,6.6,AU,2022-02-10 01:45:34
410,Bolgatanga,10.7856,-0.8514,75.43,14,0,6.82,GH,2022-02-10 01:49:22
411,Talnakh,69.4865,88.3972,-5.8,98,100,10.58,RU,2022-02-10 01:50:22
412,Hamilton,39.1834,-84.5333,45.45,61,100,13.8,US,2022-02-10 01:50:23
413,Paralimni,35.0375,33.9833,51.42,61,37,18.77,CY,2022-02-10 01:50:24
414,Chase,50.8165,-119.6857,39.2,100,99,1.66,CA,2022-02-10 01:50:25
415,Deputatskiy,69.3,139.9,-24.92,85,81,6.42,RU,2022-02-10 01:50:25
416,Jiuquan,39.7432,98.5174,24.58,43,73,1.61,CN,2022-02-10 01:50:26
417,Beloha,-25.1667,45.05,70.54,91,5,4.23,MG,2022-02-10 01:50:27
418,Ola,59.5833,151.2833,5.05,70,95,4.0,RU,2022-02-10 01:50:27
419,Kosa,59.9445,54.9977,23.79,94,100,12.77,RU,2022-02-10 01:50:28
420,Longkou,37.6508,120.3286,38.08,64,0,9.46,CN,2022-02-10 01:50:28
421,Karagay,58.2667,54.9368,22.6,91,100,14.05,RU,2022-02-10 01:50:29
422,Narsaq,60.9167,-46.05,7.54,70,98,9.66,GL,2022-02-10 01:50:29
423,Segezha,63.7415,34.3222,25.48,94,100,9.01,RU,2022-02-10 01:50:30
424,Fairbanks,64.8378,-147.7164,-1.91,77,100,4.61,US,2022-02-10 01:46:42
425,Victor Harbor,-35.5667,138.6167,75.9,51,34,3.0,AU,2022-02-10 01:50:31
426,Faanui,-16.4833,-151.75,81.27,75,89,12.59,PF,2022-02-10 01:46:43
427,Nangal,31.3667,76.3833,48.34,72,0,2.64,IN,2022-02-10 01:50:32
428,Grand-Santi,4.25,-54.3833,73.17,96,99,2.86,GF,2022-02-10 01:50:32
429,Half Moon Bay,37.4636,-122.4286,70.59,49,0,10.36,US,2022-02-10 01:45:35
430,Koslan,63.4564,48.8989,18.7,93,100,10.07,RU,2022-02-10 01:50:33
431,Elliot Lake,46.3834,-82.6331,33.89,97,100,8.86,CA,2022-02-10 01:50:34
432,General Pico,-35.6566,-63.7568,69.8,56,4,10.11,AR,2022-02-10 01:50:34
433,Kotovo,50.3211,44.8012,29.46,96,90,12.41,RU,2022-02-10 01:50:35
434,Atuntaqui,0.3333,-78.2167,57.02,94,87,2.01,EC,2022-02-10 01:50:35
435,San Policarpo,12.1791,125.5072,81.27,73,100,15.86,PH,2022-02-10 01:50:36
436,Chapais,49.7834,-74.8492,24.58,96,100,10.56,CA,2022-02-10 01:50:36
437,Yatou,37.15,122.3833,41.79,46,3,3.44,CN,2022-02-10 01:50:37
438,Littleton,39.6133,-105.0166,45.54,44,75,9.22,US,2022-02-10 01:50:37
439,Druzhba,52.0428,33.9453,29.66,92,99,10.65,UA,2022-02-10 01:50:38
440,Vardo,70.3705,31.1107,29.21,77,100,19.55,NO,2022-02-10 01:47:40
441,Saint-Francois,46.4154,3.9054,34.41,91,0,3.44,FR,2022-02-10 01:50:39
442,Nagapattinam,10.7667,79.8333,73.49,76,53,8.21,IN,2022-02-10 01:49:41
443,Wukari,7.85,9.7833,72.43,16,79,5.35,NG,2022-02-10 01:50:40
444,Homer,59.6425,-151.5483,14.07,84,100,29.93,US,2022-02-10 01:50:40
445,Kemin,42.7846,75.6892,14.92,67,6,5.93,KG,2022-02-10 01:50:41
446,Yarada,17.65,83.2667,64.72,100,20,2.3,IN,2022-02-10 01:50:41
447,Olinda,-8.0089,-34.8553,82.13,69,40,6.91,BR,2022-02-10 01:49:42
448,Tacoronte,28.4769,-16.4102,70.12,44,75,6.91,ES,2022-02-10 01:50:42
449,Amga,60.8953,131.9608,-11.2,92,100,3.38,RU,2022-02-10 01:50:43
450,Beringovskiy,63.05,179.3167,-16.42,86,2,10.0,RU,2022-02-10 01:50:43
451,Zaraza,9.3503,-65.3245,75.31,76,98,9.82,VE,2022-02-10 01:50:44
452,Golden,39.7555,-105.2211,44.29,51,75,0.0,US,2022-02-10 01:50:01
453,Boditi,6.9667,37.8667,63.59,36,100,4.76,ET,2022-02-10 01:50:45
454,Uarini,-2.99,-65.1083,73.24,98,97,2.17,BR,2022-02-10 01:50:45
455,Bukachacha,52.9833,116.9167,5.29,88,100,1.43,RU,2022-02-10 01:50:46
456,Muskegon,43.3,-86.1334,37.42,88,100,16.11,US,2022-02-10 01:50:47
457,Curitibanos,-27.2828,-50.5844,60.37,91,42,7.56,BR,2022-02-10 01:50:47
458,Aswan,24.0934,32.907,54.03,43,0,15.37,EG,2022-02-10 01:51:48
459,Atar,20.5169,-13.0499,67.62,12,7,10.29,MR,2022-02-10 01:51:48
460,Caravelas,-17.7125,-39.2481,76.5,89,80,5.46,BR,2022-02-10 01:51:49
461,Namibe,-15.1961,12.1522,72.1,84,99,7.52,AO,2022-02-10 01:50:40
462,Ust-Kuyga,70.0167,135.6,-34.47,97,72,8.93,RU,2022-02-10 01:51:50
463,Kendari,-3.945,122.4989,76.75,91,100,1.74,ID,2022-02-10 01:51:50
464,Ankang,32.68,109.0172,47.66,54,7,2.46,CN,2022-02-10 01:51:51
465,Wake Forest,35.9799,-78.5097,45.25,63,0,5.75,US,2022-02-10 01:51:52
466,Tuatapere,-46.1333,167.6833,74.64,50,20,3.06,NZ,2022-02-10 01:47:47
467,Morondava,-20.2833,44.2833,76.6,83,59,6.62,MG,2022-02-10 01:51:52
468,Belyy Yar,53.6039,91.3903,-20.31,78,100,2.24,RU,2022-02-10 01:51:53
469,Pachmarhi,22.4667,78.4333,49.68,75,7,3.24,IN,2022-02-10 01:51:54
470,Avera,33.194,-82.5271,50.72,55,0,6.71,US,2022-02-10 01:49:36
471,Kasongo-Lunda,-6.4667,16.8167,68.9,92,73,0.74,CD,2022-02-10 01:51:55
472,Wajima,37.4,136.9,39.88,81,75,8.05,JP,2022-02-10 01:51:55
473,Saint-Louis,16.3333,-15.0,72.97,9,4,11.01,SN,2022-02-10 01:51:56
474,Chunoyar,57.4467,97.3217,-22.22,100,33,1.97,RU,2022-02-10 01:51:56
475,Lagos,6.5833,3.75,82.72,95,1,1.54,NG,2022-02-10 01:50:19
476,Burnie,-41.0667,145.9167,71.94,41,1,9.98,AU,2022-02-10 01:51:58
477,Newtownards,54.5924,-5.6909,37.35,81,77,11.5,GB,2022-02-10 01:51:58
478,Teknaf,20.8624,92.3058,67.03,41,0,5.08,BD,2022-02-10 01:51:59
479,Moindou,-21.6924,165.677,85.95,90,100,21.27,NC,2022-02-10 01:51:59
480,Piquete,-22.6136,-45.1761,69.08,97,97,1.48,BR,2022-02-10 01:52:00
481,Maceio,-9.6658,-35.7353,78.24,83,20,4.61,BR,2022-02-10 01:48:44
482,Manoel Urbano,-8.8389,-69.2597,72.12,99,100,2.55,BR,2022-02-10 01:52:01
483,Camargo,27.6667,-105.1667,55.62,20,94,5.73,MX,2022-02-10 01:52:02
484,Petropavlovsk-Kamchatskiy,53.0452,158.6483,23.59,74,75,2.24,RU,2022-02-10 01:52:02
485,Lloydminster,53.2835,-110.0016,37.08,80,100,18.41,CA,2022-02-10 01:52:03
486,Luchow,52.9667,11.15,49.91,94,100,5.7,DE,2022-02-10 01:52:03
487,Balakhta,55.38,91.6,-29.79,100,11,1.14,RU,2022-02-10 01:52:04
488,Baykit,61.67,96.37,-13.52,97,95,1.83,RU,2022-02-10 01:52:04
489,Nueve De Julio,-35.4444,-60.8831,65.7,52,0,8.75,AR,2022-02-10 01:52:05
490,Kirakira,-10.4544,161.9205,83.17,79,100,11.25,SB,2022-02-10 01:50:37
491,Dudinka,69.4058,86.1778,-5.39,98,100,16.06,RU,2022-02-10 01:52:06
492,Camana,-16.6228,-72.7111,70.29,77,9,5.48,PE,2022-02-10 01:52:06
493,Sinnamary,5.3833,-52.95,76.12,87,37,8.14,GF,2022-02-10 01:52:07
494,Baudh,20.8416,84.3213,65.93,74,6,1.7,IN,2022-02-10 01:52:08
495,Keuruu,62.2667,24.7,26.8,94,25,7.23,FI,2022-02-10 01:52:08
496,Salinas,36.6777,-121.6555,73.76,55,0,0.0,US,2022-02-10 01:50:46
497,Ballina,-28.8667,153.5667,82.78,60,0,10.36,AU,2022-02-10 01:52:09
498,Atbasar,51.8,68.3333,-8.63,100,93,6.62,KZ,2022-02-10 01:52:10
499,Yongan,39.6957,113.6871,26.82,43,0,5.99,CN,2022-02-10 01:52:10
500,Yashkul,46.1711,45.3435,35.87,80,100,14.16,RU,2022-02-10 01:52:11
501,Tuy Hoa,13.0833,109.3,77.68,84,73,8.16,VN,2022-02-10 01:50:42
502,Kargil,34.5667,76.1,-17.09,96,90,2.93,IN,2022-02-10 01:52:12
503,Port Augusta,-32.5,137.7667,80.71,42,32,18.61,AU,2022-02-10 01:52:12
504,Tupi Paulista,-21.3811,-51.5706,71.69,78,83,6.67,BR,2022-02-10 01:52:13
505,Sam Roi Yot,12.2708,99.872,85.96,65,75,1.32,TH,2022-02-10 01:53:13
506,Notodden,59.5594,9.2585,36.97,84,32,6.42,NO,2022-02-10 01:53:14
507,Prince Rupert,54.3161,-130.3201,46.49,93,100,13.8,CA,2022-02-10 01:53:14
508,Sobolevo,54.4299,31.8996,33.03,97,100,15.08,RU,2022-02-10 01:51:51
509,Lichfield,52.6815,-1.8255,42.91,85,100,3.0,GB,2022-02-10 01:53:15
510,Aykhal,66.0,111.5,-6.59,78,100,2.86,RU,2022-02-10 01:53:16
511,Lamar,33.6668,-95.5836,55.53,26,0,3.44,US,2022-02-10 01:53:17
512,Peace River,56.2501,-117.286,48.51,66,100,24.16,CA,2022-02-10 01:49:42
513,Anloga,5.7947,0.8973,82.62,83,1,9.93,GH,2022-02-10 01:53:17
514,Arman,59.7,150.1667,6.57,68,95,3.69,RU,2022-02-10 01:53:18
515,Ewa Beach,21.3156,-158.0072,78.75,62,100,17.0,US,2022-02-10 01:53:19
516,Fukue,32.6881,128.8419,48.56,71,75,8.05,JP,2022-02-10 01:53:19
517,Orlik,52.5178,99.825,-26.82,98,96,1.79,RU,2022-02-10 01:53:20
518,Saint Anthony,45.0205,-93.218,28.35,74,100,16.11,US,2022-02-10 01:53:20
519,Jaumave,23.4167,-99.3833,54.95,77,3,0.98,MX,2022-02-10 01:53:21
520,Paramirim,-13.4425,-42.2389,72.25,67,35,1.81,BR,2022-02-10 01:53:21
521,Cabedelo,-6.9811,-34.8339,79.47,71,100,10.69,BR,2022-02-10 01:53:22
522,North Bend,43.4065,-124.2243,59.92,86,0,14.97,US,2022-02-10 01:53:23
523,Terme,41.2092,36.9739,41.81,78,100,6.31,TR,2022-02-10 01:53:23
524,Taksimo,56.3444,114.8794,-9.4,90,67,1.21,RU,2022-02-10 01:53:24
525,Brae,60.3964,-1.353,35.51,78,96,19.86,GB,2022-02-10 01:51:39
526,The Valley,18.217,-63.0578,77.09,63,0,20.18,AI,2022-02-10 01:53:05
527,Wanning,18.8003,110.3967,74.73,83,79,5.93,CN,2022-02-10 01:53:25
528,Acapulco,16.8634,-99.8901,75.36,72,1,5.77,MX,2022-02-10 01:53:26
529,Dom Pedrito,-30.9828,-54.6731,66.54,59,0,11.7,BR,2022-02-10 01:53:26
530,Alihe,50.5667,123.7167,6.44,82,99,1.68,CN,2022-02-10 01:53:27
531,Cubuk,40.2386,33.0322,29.66,69,40,11.5,TR,2022-02-10 01:53:28
532,Pilot Butte,50.4668,-104.4178,32.67,93,100,9.22,CA,2022-02-10 01:53:28
533,San Cristobal,7.7669,-72.225,73.58,92,95,1.66,VE,2022-02-10 01:53:29
534,Marand,38.4329,45.7749,32.34,90,40,4.29,IR,2022-02-10 01:53:29
535,Tsabong,-26.0217,22.401,77.34,45,10,3.69,BW,2022-02-10 01:53:30
536,Watsa,3.0372,29.5355,65.75,46,96,1.41,CD,2022-02-10 01:53:31
537,San Vicente,-26.6167,-54.1333,64.31,47,0,1.88,AR,2022-02-10 01:53:32
538,Marzuq,14.4,46.4667,56.97,36,6,2.13,YE,2022-02-10 01:53:32
539,Petlawad,23.0,74.8,57.34,75,5,9.89,IN,2022-02-10 01:53:33
540,Ivanava,52.1451,25.5365,41.45,87,99,16.84,BY,2022-02-10 01:53:34
541,Srednekolymsk,67.45,153.6833,-32.98,96,61,6.67,RU,2022-02-10 01:53:34
542,Ahualulco,22.4,-101.1667,56.43,42,5,6.26,MX,2022-02-10 01:53:35
543,Pitimbu,-7.4706,-34.8086,79.39,71,100,11.77,BR,2022-02-10 01:53:35
544,Alice Springs,-23.7,133.8833,85.55,32,2,10.36,AU,2022-02-10 01:53:07
545,Actopan,20.2667,-98.9333,51.26,81,22,5.23,MX,2022-02-10 01:53:03
546,Gilgit,35.9221,74.3087,22.64,77,87,2.71,PK,2022-02-10 01:53:37
547,Saint-Pierre,-21.3393,55.4781,73.08,68,40,6.91,RE,2022-02-10 01:53:38
548,Bani,18.2833,-70.3333,74.64,78,9,8.46,DO,2022-02-10 01:53:38
549,Simpsonville,34.7371,-82.2543,51.98,53,0,9.22,US,2022-02-10 01:51:19
550,Warwick,41.7001,-71.4162,37.2,85,20,9.22,US,2022-02-10 01:48:41
551,Llanes,43.4198,-4.7549,51.89,67,0,4.45,ES,2022-02-10 01:54:40
552,Palmer,42.1584,-72.3287,35.15,73,40,6.91,US,2022-02-10 01:54:40
553,Nhulunbuy,-12.2333,136.7667,88.41,70,75,14.97,AU,2022-02-10 01:54:41
554,Malkangiri,18.35,81.9,66.09,71,50,1.32,IN,2022-02-10 01:54:41
555,Coquimbo,-29.9533,-71.3436,64.13,88,100,8.05,CL,2022-02-10 01:50:42
556,Luang Prabang,19.8856,102.1347,60.76,88,0,0.0,LA,2022-02-10 01:54:42
557,Dalvik,65.9702,-18.5286,6.73,71,97,6.93,IS,2022-02-10 01:54:43
558,Sao Felix Do Xingu,-6.6447,-51.995,71.98,98,100,1.34,BR,2022-02-10 01:54:44
559,Merauke,-8.4667,140.3333,85.3,69,77,6.55,ID,2022-02-10 01:49:54
560,Venado Tuerto,-33.7456,-61.9688,69.76,37,0,9.51,AR,2022-02-10 01:54:45
561,Fort Nelson,58.8053,-122.7002,9.99,85,75,5.75,CA,2022-02-10 01:54:40
562,Abong Mbang,3.9833,13.1833,64.8,30,100,3.87,CM,2022-02-10 01:54:46
563,Millau,44.0833,2.9167,40.39,93,5,2.93,FR,2022-02-10 01:54:47
564,Port Lincoln,-34.7333,135.8667,70.16,51,37,9.64,AU,2022-02-10 01:53:31
565,Dunedin,-45.8742,170.5036,67.82,80,57,5.06,NZ,2022-02-10 01:53:40
566,Shangzhi,45.2167,127.9667,16.74,90,91,0.74,CN,2022-02-10 01:54:48
567,Sinop,41.7711,34.8709,29.34,94,90,4.79,TR,2022-02-10 01:54:49
568,Ngunguru,-35.6167,174.5,77.16,84,93,11.07,NZ,2022-02-10 01:54:50
569,Samana,19.2056,-69.3369,73.26,80,0,8.32,DO,2022-02-10 01:54:50
570,Miandrivazo,-19.5167,45.4667,76.37,89,100,1.12,MG,2022-02-10 01:54:51
571,Bien Hoa,10.95,106.8167,84.18,54,66,6.33,VN,2022-02-10 01:54:52
572,Cherkasskoye,52.4333,47.2167,25.84,97,100,8.84,RU,2022-02-10 01:54:52
573,Corinth,37.9407,22.9573,49.89,70,6,3.0,GR,2022-02-10 01:54:53
574,Kunming,25.0389,102.7183,44.53,61,0,8.95,CN,2022-02-10 01:54:53
575,Kitami,43.8031,143.8908,22.28,73,19,0.69,JP,2022-02-10 01:54:54
576,Pareora,-44.4871,171.2132,73.18,86,28,6.96,NZ,2022-02-10 01:54:55
577,Novyy Urgal,51.0736,132.5642,4.15,89,100,0.98,RU,2022-02-10 01:54:55
578,Bodden Town,19.2833,-81.25,78.01,83,20,2.3,KY,2022-02-10 01:54:56
579,Hoa Binh,20.8133,105.3383,53.49,94,100,1.92,VN,2022-02-10 01:53:45
580,San Rafael,-34.6177,-68.3301,81.46,23,31,15.55,AR,2022-02-10 01:54:57
581,Qandala,11.472,49.8728,71.17,53,17,5.03,SO,2022-02-10 01:54:58
582,Herouville-Saint-Clair,49.2109,-0.3065,45.59,93,100,8.05,FR,2022-02-10 01:54:58
583,Moerai,-22.4333,-151.3333,79.86,78,100,11.54,PF,2022-02-10 01:54:59
584,Arkadelphia,34.1209,-93.0538,54.57,53,0,0.0,US,2022-02-10 01:52:33
